receiver,metric,band_hz,target
R_60x15y,c50,2000,-5.3297247069640585
R_60x15y,c50,4000,-4.0389503305096515
R_60x15y,c50,8000,-1.4456529885228147
R_60x15y,c80,63,-8.09276975200468
R_60x15y,c80,125,-6.093086754456742
R_60x15y,c80,250,-4.205250000154012
R_60x15y,c80,500,-3.335221173479522
R_60x15y,c80,1000,-1.6502485145131276
R_60x15y,c80,2000,-2.69962438934694
R_60x15y,c80,4000,-1.1055374695084754
R_60x15y,c80,8000,1.5965461208732434
R_60x20y,edt,63,2.016322144857175
R_60x20y,edt,125,9.58338902141722
R_60x20y,edt,250,1.9042779814078128
R_60x20y,edt,500,2.011457704389649
R_60x20y,edt,1000,1.7651385922458966
R_60x20y,edt,2000,1.8307926514884987
R_60x20y,edt,4000,1.6789117312463344
R_60x20y,edt,8000,1.1268405339673042
R_60x20y,t20,63,2.5535285301799346
R_60x20y,t20,125,7.956271275627715
R_60x20y,t20,250,2.235716239026177
R_60x20y,t20,500,1.9934747063875689
R_60x20y,t20,1000,1.871616494905421
R_60x20y,t20,2000,2.031729245514435
R_60x20y,t20,4000,1.730027391836854
R_60x20y,t20,8000,1.1687271447148253
R_60x20y,c50,63,-17.365963077399236
R_60x20y,c50,125,-11.380296735879282
R_60x20y,c50,250,-7.590060125544571
R_60x20y,c50,500,-4.7798780790981645
R_60x20y,c50,1000,-5.0289943544900995
R_60x20y,c50,2000,-5.183095591049821
R_60x20y,c50,4000,-4.032454415123982
R_60x20y,c50,8000,-1.7245753233078434
R_60x20y,c80,63,-8.627915703626757
R_60x20y,c80,125,-3.722180968979522
R_60x20y,c80,250,-2.75643296469843
R_60x20y,c80,500,-1.3300929900863914
R_60x20y,c80,1000,-2.4176441792839074
R_60x20y,c80,2000,-2.7198267983990005
R_60x20y,c80,4000,-1.4975295489988694
R_60x20y,c80,8000,1.3939745881178962
R_60x25y,edt,63,2.1039926942465565
R_60x25y,edt,125,9.39387785711459
R_60x25y,edt,250,2.0008163364636276
R_60x25y,edt,500,1.9186500871852703
R_60x25y,edt,1000,1.8011538778966811
R_60x25y,edt,2000,1.9461270991762847
R_60x25y,edt,4000,1.596490308449844
R_60x25y,edt,8000,1.0533162182984086
R_60x25y,t20,63,2.9302342626486877
R_60x25y,t20,125,5.35440637709481
R_60x25y,t20,250,2.205281017964396
R_60x25y,t20,500,2.0736071699509715
R_60x25y,t20,1000,1.8581436835602487
R_60x25y,t20,2000,1.9930819672956028
R_60x25y,t20,4000,1.7801105701069193
R_60x25y,t20,8000,1.1784811071705583
R_60x25y,c50,63,-15.763238025891456
R_60x25y,c50,125,-15.38282192630502
R_60x25y,c50,250,-5.408343707511336
R_60x25y,c50,500,-6.794786553048748
R_60x25y,c50,1000,-5.178391002857779
R_60x25y,c50,2000,-5.516460693913501
R_60x25y,c50,4000,-3.493627414408005
R_60x25y,c50,8000,-0.7542511229358816
R_60x25y,c80,63,-8.720980377685178
R_60x25y,c80,125,-6.498220901705034
R_60x25y,c80,250,-2.7692114337702387
R_60x25y,c80,500,-2.324576932805836
R_60x25y,c80,1000,-1.3322956072720986
R_60x25y,c80,2000,-2.010948136818612
R_60x25y,c80,4000,-1.0202672157998993
R_60x25y,c80,8000,2.115625744183199
R_60x30y,edt,63,2.0422068719791673
R_60x30y,edt,125,10.131009554159895
R_60x30y,edt,250,2.186542622430825
R_60x30y,edt,500,2.1778695543998543
R_60x30y,edt,1000,1.9626260667289601
R_60x30y,edt,2000,1.8717030017228111
R_60x30y,edt,4000,1.6864354703088127
R_60x30y,edt,8000,1.096017244549717
R_60x30y,t20,63,2.7775405623134803
R_60x30y,t20,125,4.576175883386616
R_60x30y,t20,250,2.2121606972009595
R_60x30y,t20,500,2.0748809367507532
R_60x30y,t20,1000,1.861499717993933
R_60x30y,t20,2000,1.9676344542770494
R_60x30y,t20,4000,1.675832606851734
R_60x30y,t20,8000,1.1454965658691272
R_60x30y,c50,63,-14.958261080086945
R_60x30y,c50,125,-16.357746323116263
R_60x30y,c50,250,-7.218861530210191
R_60x30y,c50,500,-5.284189575933579
R_60x30y,c50,1000,-4.673357690384442
R_60x30y,c50,2000,-4.563514563340431
R_60x30y,c50,4000,-3.0826261028771578
R_60x30y,c50,8000,-0.5722031629611558
R_60x30y,c80,63,-8.647834199402496
R_60x30y,c80,125,-6.582142045312658
R_60x30y,c80,250,-3.8741178263208473
R_60x30y,c80,500,-2.283916159639701
R_60x30y,c80,1000,-1.4762100923477985
R_60x30y,c80,2000,-1.9399035364507513
R_60x30y,c80,4000,-0.5782367657831275
R_60x30y,c80,8000,2.2941366049065577
R_60x35y,edt,63,1.8142227924150827
R_60x35y,edt,125,9.788812592077042
R_60x35y,edt,250,2.0847392058702825
R_60x35y,edt,500,2.209484911499544
R_60x35y,edt,1000,1.9793063898552494
R_60x35y,edt,2000,2.035520915996249
R_60x35y,edt,4000,1.7400797355115012
R_60x35y,edt,8000,1.092164197567762
R_60x35y,t20,63,2.8392138516158267
R_60x35y,t20,125,6.85326761002117
R_60x35y,t20,250,2.0966114942005865
R_60x35y,t20,500,1.9671169900934897
R_60x35y,t20,1000,1.865627577085173
R_60x35y,t20,2000,1.968997758736136
R_60x35y,t20,4000,1.7122040684913216
R_60x35y,t20,8000,1.1651479878573754
R_60x35y,c50,63,-17.924153413734913
R_60x35y,c50,125,-14.252977248597077
R_60x35y,c50,250,-7.026545010641422
R_60x35y,c50,500,-7.715272271295353
R_60x35y,c50,1000,-6.269901763478288
R_60x35y,c50,2000,-4.77437934998728
R_60x35y,c50,4000,-3.6325017305408296
R_60x35y,c50,8000,-0.9881633903114915
R_60x35y,c80,63,-10.123992610297492
R_60x35y,c80,125,-8.78384268832505
R_60x35y,c80,250,-3.915693594326238
R_60x35y,c80,500,-3.6929301239190537
R_60x35y,c80,1000,-2.919822718990595
R_60x35y,c80,2000,-1.9169922053818662
R_60x35y,c80,4000,-0.9556929547096544
R_60x35y,c80,8000,1.8567734659560475
R_60x40y,edt,63,1.4360112888978507
R_60x40y,edt,125,10.968351337680657
R_60x40y,edt,250,2.150848149448559
R_60x40y,edt,500,1.9435739674146761
R_60x40y,edt,1000,1.941631981293342
R_60x40y,edt,2000,1.9618960553356466
R_60x40y,edt,4000,1.6799604832895754
R_60x40y,edt,8000,1.0579261236221251
R_60x40y,t20,63,2.845110261029322
R_60x40y,t20,125,9.247267638067077
R_60x40y,t20,250,2.4299968025054897
R_60x40y,t20,500,2.0784152863675835
R_60x40y,t20,1000,1.9431324272010397
R_60x40y,t20,2000,2.0255048285253476
R_60x40y,t20,4000,1.7190225606039409
R_60x40y,t20,8000,1.1854020530648073
R_60x40y,c50,63,-23.948440809388458
R_60x40y,c50,125,-9.12300243462402
R_60x40y,c50,250,-8.50014550583322
R_60x40y,c50,500,-5.154058202489966
R_60x40y,c50,1000,-4.46128635853544
R_60x40y,c50,2000,-5.072550450683386
R_60x40y,c50,4000,-3.660084258725853
R_60x40y,c50,8000,-0.9929675430702117
R_60x40y,c80,63,-10.073528902029116
R_60x40y,c80,125,-7.920074104422495
R_60x40y,c80,250,-6.978795610215207
R_60x40y,c80,500,-2.34840195002639
R_60x40y,c80,1000,-2.177691798710508
R_60x40y,c80,2000,-1.748026579372821
R_60x40y,c80,4000,-0.9938314400031452
R_60x40y,c80,8000,2.003285128997983
R_60x45y,edt,63,1.4002457913831503
R_60x45y,edt,125,11.124803095383804
R_60x45y,edt,250,2.355924031197637
R_60x45y,edt,500,2.3645649828463737
R_60x45y,edt,1000,1.9415894247594019
R_60x45y,edt,2000,1.9120176596002303
R_60x45y,edt,4000,1.625496987464031
R_60x45y,edt,8000,1.0737024569105669
R_60x45y,t20,63,2.1801758489129357
R_60x45y,t20,250,2.3002244190250236
R_60x45y,t20,500,1.9328488511348982
R_60x45y,t20,1000,1.8372284207041376
R_60x45y,t20,2000,2.004844813733482
R_60x45y,t20,4000,1.7376903538923985
R_60x45y,t20,8000,1.156589848084547
R_60x45y,c50,63,-19.880831032751843
R_60x45y,c50,125,-8.633644885976278
R_60x45y,c50,250,-6.739695685790067
R_60x45y,c50,500,-6.312094930388216
R_60x45y,c50,1000,-5.1302282272082165
R_60x45y,c50,2000,-5.7171638350862155
R_60x45y,c50,4000,-4.064485173298829
R_60x45y,c50,8000,-0.8055560679305112
R_60x45y,c80,63,-9.39290492227178
R_60x45y,c80,125,-6.107246954132371
R_60x45y,c80,250,-4.317179696420277
R_60x45y,c80,500,-2.6063039334740177
R_60x45y,c80,1000,-1.496258948114901
R_60x45y,c80,2000,-2.30979176833838
R_60x45y,c80,4000,-1.343656965328262
R_60x45y,c80,8000,2.158359505066236
